,PORTCODE,ASONDATE,VALUE
758,500135,20-05-2017,444939708.99
759,500135,21-05-2017,444939708.99
760,500135,22-05-2017,444939708.99
761,500135,23-05-2017,444939708.99
762,500135,24-05-2017,444939708.99
763,500135,25-05-2017,444939708.99
764,500135,26-05-2017,444939708.99
765,500135,27-05-2017,444939708.99
766,500135,28-05-2017,444939708.99
767,500135,06-02-2016,147.693450197946
768,500135,07-02-2016,147.693450197946
769,500135,08-02-2016,147.693450197946
770,500135,09-02-2016,147.693450197946
771,500135,10-02-2016,147.693450197946
772,500135,11-02-2016,147.693450197946
773,500135,12-02-2016,147.693450197946
774,500135,13-02-2016,147.693450197946
775,500135,14-02-2016,147.693450197946
776,500135,15-02-2016,147.693450197946
777,500135,16-02-2016,147.693450197946
778,500135,17-02-2016,147.693450197946
779,500135,18-02-2016,147.693450197946
780,500135,19-02-2016,147.693450197946
781,500135,20-02-2016,147.693450197946
782,500135,21-02-2016,147.693450197946
783,500135,22-02-2016,147.693450197946
784,500135,23-02-2016,147.693450197946
785,500135,24-02-2016,147.693450197946
786,500135,25-02-2016,147.693450197946
787,500135,26-02-2016,147.693450197946
788,500135,27-02-2016,147.693450197946
789,500135,28-02-2016,147.693450197946
790,500135,29-02-2016,148.043280457415
791,500135,01-03-2016,148.043280457415
792,500135,02-03-2016,148.043280457415
793,500135,03-03-2016,148.043280457415
794,500135,04-03-2016,148.043280457415
795,500135,05-03-2016,148.043280457415
796,500135,06-03-2016,148.043280457415
797,500135,07-03-2016,148.043280457415
798,500135,08-03-2016,148.043280457415
799,500135,09-03-2016,148.043280457415
800,500135,10-03-2016,148.043280457415
801,500135,11-03-2016,148.043280457415
802,500135,12-03-2016,148.043280457415
803,500135,13-03-2016,148.043280457415
804,500135,14-03-2016,148.043280457415
805,500135,15-03-2016,148.043280457415
806,500135,16-03-2016,148.043280457415
807,500135,17-03-2016,148.043280457415
808,500135,18-03-2016,148.043280457415
809,500135,27-11-2012,23977.034
810,500135,28-11-2012,23977.034
811,500135,29-11-2012,23977.034
812,500135,30-11-2012,23977.034
813,500135,01-12-2012,23977.034
814,500135,02-12-2012,23977.034
815,500135,03-12-2012,75806.4473589696
816,500135,04-12-2012,75806.4473589696
817,500135,05-12-2012,75806.4473589696
818,500135,06-12-2012,75806.4473589696
819,500135,07-12-2012,75806.4473589696
820,500135,08-12-2012,75806.4473589696
821,500135,09-12-2012,75806.4473589696
822,500135,10-12-2012,75806.4473589696
823,500135,11-12-2012,75806.4473589696
824,500135,12-12-2012,279626.062807322
825,500135,13-12-2012,279626.062807322
826,500135,14-12-2012,279626.062807322
827,500135,23-07-2016,148.24453749286
828,500135,24-07-2016,148.24453749286
829,500135,25-07-2016,148.24453749286
830,500135,26-07-2016,148.24453749286
831,500135,27-07-2016,148.24453749286
832,500135,28-07-2016,148.24453749286
833,500135,29-07-2016,148.24453749286
834,500135,30-07-2016,148.24453749286
835,500135,31-07-2016,154.01640830638
836,500135,01-08-2016,154.01640830638
837,500135,02-08-2016,154.01640830638
838,500135,03-08-2016,154.01640830638
839,500135,04-08-2016,154.01640830638
840,500135,05-08-2016,154.01640830638
841,500135,06-08-2016,154.01640830638
842,500135,07-08-2016,154.01640830638
843,500135,08-08-2016,154.01640830638
844,500135,09-08-2016,154.01640830638
845,500135,10-08-2016,154.01640830638
846,500135,11-08-2016,154.01640830638
847,500135,12-08-2016,154.01640830638
848,500135,13-08-2016,154.01640830638
849,500135,14-08-2016,154.01640830638
850,500135,15-08-2016,154.01640830638
851,500135,16-08-2016,154.01640830638
852,500135,17-08-2016,154.01640830638
853,500135,18-08-2016,154.01640830638
854,500135,19-08-2016,154.01640830638
855,500135,20-08-2016,154.01640830638
856,500135,21-08-2016,154.01640830638
857,500135,22-08-2016,154.01640830638
858,500135,23-08-2016,154.01640830638
859,500135,24-08-2016,165.422127965756
860,500135,25-08-2016,165.422127965756
861,500135,26-08-2016,165.422127965756
862,500135,27-08-2016,165.422127965756
863,500135,28-08-2016,165.422127965756
864,500135,29-08-2016,165.422127965756
865,500135,30-08-2016,165.422127965756
866,500135,31-08-2016,164.945041995335
867,500135,01-09-2016,164.945041995335
868,500135,02-09-2016,164.945041995335
869,500135,03-09-2016,164.945041995335
870,500135,04-09-2016,164.945041995335
871,500135,05-09-2016,164.945041995335
872,500135,06-09-2016,164.945041995335
873,500135,07-09-2016,164.945041995335
874,500135,08-09-2016,164.945041995335
875,500135,09-09-2016,164.945041995335
876,500135,10-09-2016,164.945041995335
877,500135,11-09-2016,164.945041995335
878,500135,12-09-2016,164.945041995335
879,500135,13-09-2016,164.945041995335
880,500135,14-09-2016,164.945041995335
881,500135,15-09-2016,164.945041995335
882,500135,16-09-2016,164.945041995335
883,500135,17-09-2016,164.945041995335
884,500135,18-09-2016,164.945041995335
885,500135,19-09-2016,164.945041995335
886,500135,20-09-2016,164.945041995335
887,500135,21-09-2016,164.945041995335
888,500135,22-09-2016,164.945041995335
889,500135,23-09-2016,164.945041995335
890,500135,24-09-2016,164.945041995335
891,500135,25-09-2016,164.945041995335
892,500135,26-09-2016,164.945041995335
893,500135,27-09-2016,164.945041995335
894,500135,28-09-2016,164.945041995335
895,500135,29-09-2016,164.945041995335
896,500135,30-09-2016,166.186376327794
897,500135,01-10-2016,166.186376327794
898,500135,02-10-2016,166.186376327794
899,500135,03-10-2016,166.186376327794
900,500135,04-10-2016,166.186376327794
901,500135,05-10-2016,166.186376327794
902,500135,06-10-2016,166.186376327794
903,500135,07-10-2016,166.186376327794
904,500135,08-10-2016,166.186376327794
905,500135,09-10-2016,166.186376327794
906,500135,10-10-2016,166.186376327794
907,500135,11-10-2016,166.186376327794
908,500135,12-10-2016,166.186376327794
909,500135,13-10-2016,166.186376327794
910,500135,14-10-2016,166.186376327794
911,500135,29-06-2015,407582827.43
912,500135,30-06-2015,399525099.86
913,500135,01-07-2015,399525099.86
914,500135,02-07-2015,399525099.86
915,500135,03-07-2015,399525099.86
916,500135,04-07-2015,399525099.86
917,500135,05-07-2015,399525099.86
918,500135,06-07-2015,399525099.86
919,500135,07-07-2015,399525099.86
920,500135,08-07-2015,399525099.86
921,500135,09-07-2015,399525099.86
922,500135,10-07-2015,399525099.86
923,500135,11-07-2015,399525099.86
924,500135,12-07-2015,399525099.86
925,500135,13-07-2015,399525099.86
926,500135,14-07-2015,399525099.86
927,500135,15-07-2015,399525099.86
928,500135,16-07-2015,399525099.86
929,500135,17-07-2015,399525099.86
930,500135,18-07-2015,399525099.86
931,500135,19-07-2015,399525099.86
932,500135,20-07-2015,399525099.86
933,500135,21-07-2015,399525099.86
934,500135,22-07-2015,399525099.86
935,500135,23-07-2015,399525099.86
936,500135,24-07-2015,399525099.86
937,500135,25-07-2015,399525099.86
938,500135,26-07-2015,399525099.86
939,500135,27-07-2015,399525099.86
940,500135,28-07-2015,399525099.86
941,500135,29-07-2015,399525099.86
942,500135,30-07-2015,399525099.86
943,500135,31-07-2015,424725961.59
944,500135,01-08-2015,424725961.59
945,500135,02-08-2015,424725961.59
946,500135,03-08-2015,424725961.59
947,500135,04-08-2015,424725961.59
948,500135,05-08-2015,424725961.59
949,500135,06-08-2015,424725961.59
950,500135,07-08-2015,424725961.59
951,500135,08-08-2015,424725961.59
952,500135,09-08-2015,424725961.59
953,500135,10-08-2015,424725961.59
954,500135,11-08-2015,424725961.59
955,500135,12-08-2015,424725961.59
956,500135,13-08-2015,424725961.59
957,500135,14-08-2015,424725961.59
958,500135,15-08-2015,424725961.59
959,500135,16-08-2015,424725961.59
960,500135,17-08-2015,424725961.59
961,500135,18-08-2015,424725961.59
962,500135,19-08-2015,424725961.59
963,500135,20-08-2015,424725961.59
964,500135,21-08-2015,424725961.59
965,500135,22-08-2015,424725961.59
966,500135,23-08-2015,424725961.59
967,500135,24-08-2015,424725961.59
968,500135,25-08-2015,424725961.59
969,500135,26-08-2015,424725961.59
970,500135,27-08-2015,424725961.59
971,500135,28-08-2015,424725961.59
972,500135,29-08-2015,424725961.59
973,500135,30-08-2015,424725961.59
974,500135,31-08-2015,418882313.11
975,500135,01-09-2015,418882313.11
976,500135,02-09-2015,418882313.11
977,500135,03-09-2015,418882313.11
978,500135,04-09-2015,418882313.11
979,500135,05-09-2015,418882313.11
980,500135,06-09-2015,418882313.11
981,500135,07-09-2015,418882313.11
982,500135,17-03-2017,159.130985242143
983,500135,18-03-2017,159.130985242143
984,500135,19-03-2017,159.130985242143
985,500135,20-03-2017,159.130985242143
986,500135,21-03-2017,159.130985242143
987,500135,22-03-2017,159.130985242143
988,500135,23-03-2017,159.130985242143
989,500135,24-03-2017,159.130985242143
990,500135,25-03-2017,159.130985242143
991,500135,26-03-2017,159.130985242143
992,500135,27-03-2017,159.130985242143
993,500135,28-03-2017,159.130985242143
994,500135,29-03-2017,159.130985242143
995,500135,30-03-2017,159.130985242143
996,500135,31-03-2017,157.459702351818
997,500135,22-12-2015,412415123.06
998,500135,23-12-2015,412415123.06
999,500135,24-12-2015,412415123.06
1000,500135,25-12-2015,412415123.06
1001,500135,26-12-2015,412415123.06
1002,500135,27-12-2015,412415123.06
1003,500135,28-12-2015,412415123.06
1004,500135,29-12-2015,412415123.06
1005,500135,30-12-2015,412415123.06
1006,500135,31-12-2015,413434019.36
1007,500135,01-01-2016,413434019.36
1008,500135,02-01-2016,413434019.36
1009,500135,03-01-2016,413434019.36
1010,500135,04-01-2016,413434019.36
1011,500135,05-01-2016,413434019.36
1012,500135,06-01-2016,413434019.36
1013,500135,07-01-2016,413434019.36
1014,500135,08-01-2016,413434019.36
1015,500135,09-01-2016,413434019.36
1016,500135,10-01-2016,413434019.36
1017,500135,11-01-2016,413434019.36
1018,500135,12-01-2016,413434019.36
1019,500135,13-01-2016,413434019.36
1020,500135,14-01-2016,413434019.36
1021,500135,15-01-2016,413434019.36
1022,500135,16-01-2016,413434019.36
1023,500135,17-01-2016,413434019.36
1024,500135,18-01-2016,413434019.36
1025,500135,19-01-2016,413434019.36
1026,500135,20-01-2016,413434019.36
1027,500135,21-01-2016,413434019.36
1028,500135,22-01-2016,413434019.36
1029,500135,23-01-2016,413434019.36
1030,500135,24-01-2016,413434019.36
1031,500135,25-01-2016,413434019.36
1032,500135,26-01-2016,413434019.36
1033,500135,27-01-2016,413434019.36
1034,500135,28-01-2016,413434019.36
1035,500135,29-01-2016,413434019.36
1036,500135,30-01-2016,413434019.36
1037,500135,31-01-2016,382896359.86
1038,500135,01-02-2016,382896359.86
1039,500135,02-02-2016,382896359.86
1040,500135,03-02-2016,382896359.86
1041,500135,04-02-2016,382896359.86
1042,500135,05-02-2016,382896359.86
1043,500135,06-02-2016,382896359.86
1044,500135,07-02-2016,382896359.86
1045,500135,08-02-2016,382896359.86
1046,500135,09-02-2016,382896359.86
1047,500135,10-02-2016,382896359.86
1048,500135,11-02-2016,382896359.86
1049,500135,12-02-2016,382896359.86
1050,500135,13-02-2016,382896359.86
1051,500135,14-02-2016,382896359.86
1052,500135,15-02-2016,382896359.86
1053,500135,16-02-2016,382896359.86
1054,500135,17-02-2016,382896359.86
1055,500135,18-02-2016,382896359.86
1056,500135,19-02-2016,382896359.86
1057,500135,20-02-2016,382896359.86
1058,500135,21-02-2016,382896359.86
1059,500135,22-02-2016,382896359.86
1060,500135,23-02-2016,382896359.86
1061,500135,24-02-2016,382896359.86
1062,500135,25-02-2016,382896359.86
1063,500135,26-02-2016,382896359.86
1064,500135,27-02-2016,382896359.86
1065,500135,28-02-2016,382896359.86
1066,500135,29-02-2016,383803297.39
1067,500135,01-03-2016,383803297.39
1068,500135,02-03-2016,383803297.39
1069,500135,03-03-2016,383803297.39
1070,500135,04-03-2016,383803297.39
1071,500135,05-03-2016,383803297.39
1072,500135,06-03-2016,383803297.39
1073,500135,07-03-2016,383803297.39
1074,500135,08-03-2016,383803297.39
1075,500135,09-03-2016,383803297.39
1076,500135,10-03-2016,383803297.39
1077,500135,11-03-2016,383803297.39
1078,500135,12-03-2016,383803297.39
1079,500135,13-03-2016,383803297.39
1080,500135,14-03-2016,383803297.39
1081,500135,15-03-2016,383803297.39
1082,500135,16-03-2016,383803297.39
1083,500135,17-03-2016,383803297.39
1084,500135,18-03-2016,383803297.39
1085,500135,07-09-2014,378819665.81
1086,500135,08-09-2014,378819665.81
1087,500135,09-09-2014,378819665.81
1088,500135,10-09-2014,378819665.81
1089,500135,11-09-2014,378819665.81
1090,500135,12-09-2014,378819665.81
1091,500135,13-09-2014,378819665.81
1092,500135,14-09-2014,378819665.81
1093,500135,15-09-2014,378819665.81
1094,500135,16-09-2014,378819665.81
1095,500135,17-09-2014,378819665.81
1096,500135,18-09-2014,378819665.81
1097,500135,19-09-2014,378819665.81
1098,500135,20-09-2014,378819665.81
1099,500135,21-09-2014,378819665.81
1100,500135,22-09-2014,378819665.81
1101,500135,23-09-2014,378819665.81
1102,500135,24-09-2014,378819665.81
1103,500135,25-09-2014,378819665.81
1104,500135,26-09-2014,378819665.81
1105,500135,27-09-2014,378819665.81
1106,500135,28-09-2014,378819665.81
1107,500135,29-09-2014,378819665.81
1108,500135,30-09-2014,396900629.3
1109,500135,01-10-2014,396900629.3
1110,500135,02-10-2014,396900629.3
1111,500135,03-10-2014,396900629.3
1112,500135,04-10-2014,396900629.3
1113,500135,05-10-2014,396900629.3
1114,500135,06-10-2014,396900629.3
1115,500135,07-10-2014,396900629.3
1116,500135,08-10-2014,396900629.3
1117,500135,09-10-2014,396900629.3
1118,500135,10-10-2014,396900629.3
1119,500135,11-10-2014,396900629.3
1120,500135,12-10-2014,396900629.3
1121,500135,13-10-2014,396900629.3
1122,500135,14-10-2014,396900629.3
1123,500135,15-10-2014,396900629.3
1124,500135,16-10-2014,396900629.3
1125,500135,17-10-2014,396900629.3
1126,500135,18-10-2014,396900629.3
1127,500135,19-10-2014,396900629.3
1128,500135,20-10-2014,396900629.3
1129,500135,21-10-2014,396900629.3
1130,500135,22-10-2014,396900629.3
1131,500135,23-10-2014,396900629.3
1132,500135,24-10-2014,396900629.3
1133,500135,25-10-2014,396900629.3
1134,500135,26-10-2014,396900629.3
1135,500135,27-10-2014,396900629.3
1136,500135,28-10-2014,396900629.3
1137,500135,29-10-2014,396900629.3
1138,500135,30-10-2014,396900629.3
1139,500135,31-10-2014,408055495.64
1140,500135,01-11-2014,408055495.64
1141,500135,02-11-2014,408055495.64
1142,500135,03-11-2014,408055495.64
1143,500135,04-11-2014,408055495.64
1144,500135,05-11-2014,408055495.64
1145,500135,06-11-2014,408055495.64
1146,500135,07-11-2014,408055495.64
1147,500135,08-11-2014,408055495.64
1148,500135,09-11-2014,408055495.64
1149,500135,10-11-2014,408055495.64
1150,500135,11-11-2014,408055495.64
1151,500135,12-11-2014,408055495.64
1152,500135,13-11-2014,408055495.64
1153,500135,14-11-2014,408055495.64
1154,500135,15-11-2014,408055495.64
1155,500135,16-11-2014,408055495.64
1156,500135,17-11-2014,408055495.64
1157,500135,18-11-2014,408055495.64
1158,500135,19-11-2014,408055495.64
1159,500135,20-11-2014,408055495.64
1160,500135,21-11-2014,408055495.64
1161,500135,22-11-2014,408055495.64
1162,500135,04-03-2013,647690.294102003
1163,500135,05-03-2013,647690.294102003
1164,500135,06-03-2013,647690.294102003
1165,500135,07-03-2013,647690.294102003
1166,500135,08-03-2013,647690.294102003
1167,500135,09-03-2013,647690.294102003
1168,500135,10-03-2013,647690.294102003
1169,500135,11-03-2013,647690.294102003
1170,500135,12-03-2013,647690.294102003
1171,500135,13-03-2013,647690.294102003
1172,500135,14-03-2013,647690.294102003
1173,500135,15-03-2013,647690.294102003
1174,500135,16-03-2013,647690.294102003
1175,500135,17-03-2013,647690.294102003
1176,500135,18-03-2013,647690.294102003
1177,500135,19-03-2013,647690.294102003
1178,500135,20-03-2013,647690.294102003
1179,500135,21-03-2013,647690.294102003
1180,500135,22-03-2013,647690.294102003
1181,500135,23-03-2013,647690.294102003
1182,500135,24-03-2013,647690.294102003
1183,500135,25-03-2013,647690.294102003
1184,500135,26-03-2013,647690.294102003
1185,500135,27-03-2013,647690.294102003
1186,500135,28-03-2013,647690.294102003
1187,500135,29-03-2013,647690.294102003
1188,500135,30-03-2013,647690.294102003
1189,500135,31-03-2013,647690.294102003
1190,500135,01-04-2013,647690.294102003
1191,500135,02-04-2013,647690.294102003
1192,500135,03-04-2013,647690.294102003
1193,500135,04-04-2013,647690.294102003
1194,500135,05-04-2013,647690.294102003
1195,500135,06-04-2013,647690.294102003
1196,500135,07-04-2013,647690.294102003
1197,500135,08-04-2013,647690.294102003
1198,500135,09-04-2013,647690.294102003
1199,500135,10-04-2013,647690.294102003
1200,500135,11-04-2013,647690.294102003
1201,500135,12-04-2013,647690.294102003
1202,500135,13-04-2013,647690.294102003
1203,500135,14-04-2013,647690.294102003
1204,500135,15-04-2013,647690.294102003
1205,500135,16-04-2013,647690.294102003
1206,500135,17-04-2013,647690.294102003
1207,500135,18-04-2013,647690.294102003
1208,500135,19-04-2013,647690.294102003
1209,500135,20-04-2013,647690.294102003
1210,500135,21-04-2013,647690.294102003
1211,500135,22-04-2013,647690.294102003
1212,500135,23-04-2013,647690.294102003
1213,500135,24-04-2013,647690.294102003
1214,500135,25-04-2013,647690.294102003
1215,500135,26-04-2013,647690.294102003
1216,500135,27-04-2013,647690.294102003
1217,500135,28-04-2013,647690.294102003
1218,500135,29-04-2013,647690.294102003
1219,500135,30-04-2013,647690.294102003
1220,500135,01-05-2013,647690.294102003
1221,500135,02-05-2013,647690.294102003
1222,500135,03-05-2013,647690.294102003
1223,500135,08-09-2015,418882313.11
1224,500135,09-09-2015,418882313.11
1225,500135,10-09-2015,418882313.11
1226,500135,11-09-2015,418882313.11
1227,500135,12-09-2015,418882313.11
1228,500135,13-09-2015,418882313.11
1229,500135,14-09-2015,418882313.11
1230,500135,15-09-2015,418882313.11
1231,500135,16-09-2015,418882313.11
1232,500135,17-09-2015,418882313.11
1233,500135,18-09-2015,418882313.11
1234,500135,19-09-2015,418882313.11
1235,500135,20-09-2015,418882313.11
1236,500135,21-09-2015,418882313.11
1237,500135,22-09-2015,418882313.11
1238,500135,23-09-2015,418882313.11
